,fsq_id,categories,distance,location,name,timezone
103,4c7680bd604a370460868549,"[{'id': 13066, 'name': 'Afghan Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/afghan_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13309, 'name': 'Middle Eastern Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/middleeastern_', 'suffix': '.png'}}]",1978,"{'address': '95 Community Centre, New Friends Colony', 'address_extended': 'Near Lic Building', 'country': 'IN', 'cross_street': '', 'formatted_address': '95 Community Centre, New Friends Colony, New Delhi 110065, Delhi', 'locality': 'New Delhi', 'neighborhood': ['New Friends Colony'], 'postcode': '110065', 'region': 'Delhi'}",Al Bake,Asia/Kolkata
104,508a507fe4b06da581456760,"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",1546,"{'country': 'IN', 'cross_street': '', 'formatted_address': '941735', 'postcode': '941735'}",Subway,Asia/Kolkata
105,5317481c498e488606a3838c,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",4140,"{'address': 'Plot No. Ii-d/34 Lajpat', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Plot No. Ii-d/34 Lajpat, New Delhi 110024, Delhi', 'locality': 'New Delhi', 'postcode': '110024', 'region': 'Delhi'}",Domino's Pizza,Asia/Kolkata
106,57074ffecd1027f1ebbf5957,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2242,"{'address': '8 9, Ground Floor, Inox Satyam Cinema Complex, Nehru Place', 'country': 'IN', 'cross_street': 'Nehru Place', 'formatted_address': '8 9, Ground Floor, Inox Satyam Cinema Complex, Nehru Place (Nehru Place), New Delhi 110019, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Nehru Place'], 'postcode': '110019', 'region': 'Delhi'}",Pizza Hut,Asia/Kolkata
107,517a8f0ce4b0c34968a08c0a,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",3253,"{'address': 'Shop No. Hs-11, Kailash Colony, Main Market, Kailash Colony, New Delhi - 0 Ph.No. 011', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Shop No. Hs-11, Kailash Colony, Main Market, Kailash Colony, New Delhi - 0 Ph.No. 011, New Delhi 110048, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Kailash Colony'], 'postcode': '110048', 'region': 'Delhi'}",Domino's Pizza,Asia/Kolkata
108,5303227a498ec3cc5fa3f224,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2168,"{'country': 'IN', 'cross_street': '', 'formatted_address': '941735', 'postcode': '941735'}",KFC,Asia/Kolkata
109,4b65b463f964a520aafa2ae3,"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",3176,"{'country': 'IN', 'cross_street': '', 'formatted_address': '941735', 'postcode': '941735'}",Subway,Asia/Kolkata
110,53847fbc498ede9f52ce1f2d,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",1084,"{'country': 'IN', 'cross_street': '', 'formatted_address': '941735', 'postcode': '941735'}",Food Hut,Asia/Kolkata
111,51851e72498ee4162cb9dc7e,"[{'id': 13055, 'name': 'Fried Chicken Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/friedchicken_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",1950,"{'address': 'New Friends Colony', 'country': 'IN', 'cross_street': '', 'formatted_address': 'New Friends Colony, 561529, Delhi', 'postcode': '561529', 'region': 'Delhi'}",New Delhi Food Corner,Asia/Kolkata
112,4db97cc28154ce84dc28b39a,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2035,"{'address': 'Community Center', 'country': 'IN', 'cross_street': 'New Friends Colony', 'formatted_address': 'Community Center (New Friends Colony), New Delhi 110025, Delhi', 'locality': 'New Delhi', 'postcode': '110025', 'region': 'Delhi'}",Fast Trax,Asia/Kolkata
113,4cb8aad34c60a093d1e73aca,"[{'id': 13039, 'name': 'Deli', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/deli_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2081,"{'address': 'Satyam Complex, West', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Satyam Complex, West, New Delhi 941735, Delhi', 'locality': 'New Delhi', 'postcode': '941735', 'region': 'Delhi'}",Subway,Asia/Kolkata
114,54afa6a7498e561aff58a83f,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2226,"{'address': 'Food Court, Epicuria Food Court, Nehru Place, Metro Station', 'country': 'IN', 'cross_street': 'Nehru Place', 'formatted_address': 'Food Court, Epicuria Food Court, Nehru Place, Metro Station (Nehru Place), New Delhi 110019, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Nehru Place'], 'postcode': '110019', 'region': 'Delhi'}",Burger King,Asia/Kolkata
115,4c7e8b8a171b224bf6280eb1,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",2500,"{'address': 'East Of Kailash', 'country': 'IN', 'cross_street': '', 'formatted_address': 'East Of Kailash, Delhi 941735, Delhi', 'locality': 'Delhi', 'postcode': '941735', 'region': 'Delhi'}",Nirulas,Asia/Kolkata
116,4c4ad4c4bad7a59310dff9aa,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",3114,"{'country': 'IN', 'cross_street': '', 'formatted_address': '941735', 'postcode': '941735'}",Pizza Hut,Asia/Kolkata
117,51b20eef498e5f58708c2eef,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",3154,"{'address': 'M45, Ground Floor, M Block Market, Greater Kailash 2', 'country': 'IN', 'cross_street': '', 'formatted_address': 'M45, Ground Floor, M Block Market, Greater Kailash 2, New Delhi 110048, Delhi', 'locality': 'New Delhi', 'neighborhood': ['Greater Kailash 2'], 'postcode': '110048', 'region': 'Delhi'}",Nutritious Nation,Asia/Kolkata
118,5596b95a498eaf7589cbca44,"[{'id': 13144, 'name': 'Falafel Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/falafel_', 'suffix': '.png'}}, {'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",3924,"{'address': 'Gk 1', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Gk 1, 941735', 'postcode': '941735'}",Doner Grill,Asia/Kolkata
119,4f5b1a4ce4b0d8f7b5b65d9d,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}]",4540,"{'address': 'Lajpat', 'country': 'IN', 'cross_street': '', 'formatted_address': 'Lajpat, New Delhi 941735, Delhi', 'locality': 'New Delhi', 'postcode': '941735', 'region': 'Delhi'}",Amritsari Kulche,Asia/Kolkata
